,open,high,low,close,volume
2021-01-20,0.88821,0.89203,0.8862,0.88917,0
2021-01-21,0.88931,0.89007,0.8842,0.88446,0
2021-01-22,0.88492,0.88662,0.8833,0.88491,0
2021-01-25,0.88532,0.88927,0.88394,0.88827,0
2021-01-26,0.88806,0.8896,0.8858,0.88633,0
2021-01-27,0.88665,0.89175,0.8855,0.88854,0
2021-01-28,0.88834,0.8919,0.8863,0.88864,0
2021-01-29,0.88853,0.8912,0.8869,0.89035,0
2021-02-01,0.89,0.89727,0.88912,0.8969,0
2021-02-02,0.89689,0.89953,0.8941,0.8974,0
2021-02-03,0.89719,0.90027,0.8964,0.89901,0
2021-02-04,0.899,0.90449,0.8978,0.90419,0
2021-02-05,0.90416,0.9046,0.89794,0.89867,0
2021-02-08,0.89867,0.90198,0.8976,0.89879,0
2021-02-09,0.89847,0.89906,0.8916,0.89222,0
2021-02-10,0.89227,0.8932,0.8885,0.8903,0
2021-02-11,0.88982,0.89104,0.8886,0.88989,0
2021-02-12,0.88988,0.894,0.88907,0.89101,0
2021-02-15,0.89155,0.8925,0.8894,0.8903,0
2021-02-16,0.89012,0.89303,0.8865,0.8924,0
2021-02-17,0.89242,0.89924,0.89126,0.8988,0
2021-02-18,0.89857,0.89955,0.8951,0.8958,0
2021-02-19,0.8957,0.89724,0.8928,0.89611,0
2021-02-22,0.8964,0.9024,0.8945,0.89597,0
2021-02-23,0.89571,0.9057,0.8943,0.90485,0
2021-02-24,0.90487,0.90947,0.90256,0.90644,0
2021-02-25,0.90649,0.90814,0.9024,0.90475,0
2021-02-26,0.90475,0.91018,0.902,0.90833,0
2021-03-01,0.90805,0.91593,0.9064,0.91486,0
2021-03-02,0.91487,0.91936,0.91317,0.91449,0
2021-03-03,0.91477,0.92,0.9135,0.9198,0
2021-03-04,0.91985,0.92978,0.9183,0.92852,0
2021-03-05,0.92859,0.9319,0.9254,0.93078,0
2021-03-08,0.9285,0.93699,0.92754,0.93592,0
2021-03-09,0.93545,0.93755,0.9274,0.92766,0
2021-03-10,0.92764,0.93233,0.9269,0.92953,0
2021-03-11,0.92963,0.93091,0.9231,0.92367,0
2021-03-12,0.92314,0.93252,0.92303,0.92923,0
2021-03-15,0.92869,0.93126,0.9273,0.92943,0
2021-03-16,0.92711,0.92871,0.9238,0.925,0
2021-03-17,0.92469,0.92961,0.921,0.92232,0
2021-03-18,0.9222,0.93054,0.9212,0.92722,0
2021-03-19,0.92726,0.93201,0.9248,0.92924,0
2021-03-22,0.9297,0.93094,0.9216,0.923,0
2021-03-23,0.92273,0.93468,0.9224,0.9335,0
2021-03-24,0.93351,0.93697,0.9332,0.93561,0
2021-03-25,0.93534,0.94022,0.9344,0.9396,0
2021-03-26,0.93951,0.94178,0.9379,0.93905,0
2021-03-29,0.93821,0.94045,0.9366,0.939,0
2021-03-30,0.93887,0.94387,0.9381,0.9415,0
2021-03-31,0.94188,0.94586,0.9397,0.94312,0
2021-04-01,0.94357,0.94726,0.9401,0.94155,0
2021-04-02,0.94159,0.94342,0.94006,0.94132,0
2021-04-05,0.94229,0.9439,0.93497,0.93581,0
2021-04-06,0.93584,0.93961,0.9299,0.9314,0
2021-04-07,0.93112,0.932,0.9263,0.9293,0
2021-04-08,0.9291,0.93024,0.9226,0.92399,0
2021-04-09,0.92414,0.92816,0.9231,0.9235,0
2021-04-12,0.92451,0.92684,0.9207,0.9223,0
2021-04-13,0.92194,0.926,0.9195,0.92045,0
2021-04-14,0.92051,0.92342,0.9181,0.92231,0
2021-04-15,0.92245,0.92458,0.9202,0.92169,0
2021-04-16,0.92169,0.92354,0.9176,0.9197,0
2021-04-19,0.91928,0.92153,0.9123,0.9149,0
2021-04-20,0.91486,0.91697,0.9129,0.91511,0
2021-04-21,0.91507,0.91959,0.9148,0.91644,0
2021-04-22,0.91631,0.91914,0.9138,0.91677,0
2021-04-23,0.91695,0.91734,0.9125,0.91356,0
2021-04-26,0.91308,0.9166,0.9115,0.9137,0
2021-04-27,0.9137,0.91719,0.9117,0.91365,0
2021-04-28,0.91336,0.91815,0.90834,0.90924,0
2021-04-29,0.90924,0.91194,0.9075,0.908,0
2021-04-30,0.90872,0.91404,0.9075,0.9129,0
2021-05-03,0.91243,0.91479,0.9087,0.9108,0
2021-05-04,0.91054,0.91608,0.9103,0.91293,0
2021-05-05,0.91291,0.91646,0.91166,0.91257,0
2021-05-06,0.91263,0.91453,0.90664,0.9075,0
2021-05-07,0.90735,0.90937,0.89988,0.9003,0
2021-05-10,0.90008,0.90191,0.8982,0.90107,0
2021-05-11,0.90105,0.9041,0.8995,0.90263,0
2021-05-12,0.90276,0.9094,0.9025,0.90843,0
2021-05-13,0.90846,0.90939,0.9045,0.90492,0
2021-05-14,0.90534,0.90645,0.90029,0.90123,0
2021-05-17,0.90114,0.90331,0.8996,0.90285,0
2021-05-18,0.90279,0.9035,0.8956,0.89697,0
2021-05-19,0.89692,0.90476,0.89648,0.90296,0
2021-05-20,0.90285,0.90473,0.8959,0.897,0
2021-05-21,0.89714,0.90005,0.8949,0.8975,0
2021-05-24,0.89743,0.90024,0.895,0.8964,0
2021-05-25,0.89625,0.89747,0.8925,0.8955,0
2021-05-26,0.89528,0.89875,0.8936,0.89751,0
2021-05-27,0.8976,0.90088,0.8955,0.89684,0
2021-05-28,0.89684,0.903,0.8963,0.8997,0
2021-05-31,0.89903,0.90127,0.8977,0.8988,0
2021-06-01,0.89865,0.89988,0.894,0.8972,0
2021-06-02,0.897,0.90245,0.8961,0.8977,0
2021-06-03,0.89777,0.9052,0.8972,0.90306,0
2021-06-04,0.90336,0.9054,0.8979,0.89793,0
2021-06-07,0.89895,0.90102,0.8961,0.8973,0
2021-06-08,0.8972,0.89893,0.8945,0.8967,0
2021-06-09,0.89664,0.89717,0.8921,0.89547,0
2021-06-10,0.8955,0.89949,0.8935,0.8945,0
2021-06-11,0.89436,0.9,0.8927,0.89779,0
2021-06-14,0.89782,0.90016,0.89731,0.89924,0
2021-06-15,0.8992,0.90078,0.8959,0.8982,0
2021-06-16,0.89798,0.90885,0.8971,0.90838,0
2021-06-17,0.90846,0.9188,0.9069,0.9175,0
2021-06-18,0.91727,0.9239,0.9162,0.92188,0
2021-06-21,0.92165,0.92369,0.91689,0.91778,0
2021-06-22,0.91774,0.92129,0.917,0.9181,0
2021-06-23,0.91809,0.92,0.9148,0.9179,0
2021-06-24,0.91762,0.92002,0.9168,0.9179,0
2021-06-25,0.91779,0.9183,0.9137,0.9175,0
2021-06-28,0.91676,0.92146,0.916,0.91942,0
2021-06-29,0.91951,0.92332,0.9184,0.9208,0
2021-06-30,0.9209,0.92622,0.92,0.92437,0
2021-07-01,0.92472,0.92716,0.9233,0.9254,0
2021-07-02,0.9254,0.92748,0.9197,0.9201,0
2021-07-05,0.92085,0.92326,0.9199,0.922,0
2021-07-06,0.92189,0.92514,0.9189,0.9245,0
2021-07-07,0.92352,0.92676,0.9219,0.9256,0
2021-07-08,0.92481,0.92612,0.913,0.91401,0
2021-07-09,0.91446,0.91753,0.91292,0.9136,0
2021-07-12,0.91389,0.9171,0.9126,0.91476,0
2021-07-13,0.9149,0.92005,0.9136,0.9179,0
2021-07-14,0.91755,0.91988,0.9137,0.91418,0
2021-07-15,0.91418,0.9193,0.9111,0.91742,0
2021-07-16,0.918,0.92035,0.9167,0.9186,0
2021-07-19,0.91866,0.92217,0.9158,0.9179,0
2021-07-20,0.91787,0.9233,0.9167,0.921,0
2021-07-21,0.92098,0.92312,0.91648,0.917,0
2021-07-22,0.91717,0.92016,0.9151,0.9193,0
2021-07-23,0.91868,0.9222,0.918,0.9192,0
2021-07-26,0.91909,0.92024,0.9142,0.9156,0
2021-07-27,0.91523,0.91865,0.9124,0.91386,0
2021-07-28,0.91389,0.91676,0.90919,0.90992,0
2021-07-29,0.90986,0.91011,0.90451,0.9057,0
2021-07-30,0.90552,0.90755,0.9034,0.90489,0
2021-08-02,0.90508,0.90674,0.9031,0.90509,0
2021-08-03,0.90509,0.9058,0.9017,0.904,0
2021-08-04,0.9037,0.90761,0.9013,0.90585,0
2021-08-05,0.90596,0.90779,0.9046,0.9068,0
2021-08-06,0.9066,0.91566,0.9059,0.91383,0
2021-08-09,0.91475,0.92073,0.9136,0.9198,0
2021-08-10,0.91944,0.92342,0.9188,0.92235,0
2021-08-11,0.92231,0.92421,0.9199,0.9209,0
2021-08-12,0.92103,0.924,0.9205,0.92326,0
2021-08-13,0.9231,0.9239,0.91448,0.9149,0
2021-08-16,0.91555,0.91636,0.9103,0.91203,0
2021-08-17,0.91207,0.9153,0.9093,0.91417,0
2021-08-18,0.91415,0.91966,0.9121,0.91615,0
2021-08-19,0.91624,0.9207,0.9142,0.91818,0
2021-08-20,0.91817,0.9193,0.9152,0.9167,0
2021-08-23,0.9162,0.91781,0.91157,0.9125,0
2021-08-24,0.91218,0.91393,0.9105,0.91231,0
2021-08-25,0.91233,0.91579,0.9117,0.91233,0
2021-08-26,0.91243,0.91922,0.91243,0.9176,0
2021-08-27,0.91719,0.91997,0.91028,0.911,0
2021-08-30,0.91087,0.91851,0.9095,0.91676,0
2021-08-31,0.91642,0.9174,0.9109,0.91475,0
2021-09-01,0.9149,0.91893,0.9133,0.91526,0
2021-09-02,0.91507,0.91678,0.9134,0.91417,0
2021-09-03,0.91417,0.91594,0.9112,0.91304,0
2021-09-06,0.91304,0.91685,0.9127,0.91487,0
2021-09-07,0.91501,0.91991,0.9127,0.9193,0
2021-09-08,0.91902,0.9235,0.9177,0.92151,0
2021-09-09,0.92148,0.92232,0.91526,0.91583,0
2021-09-10,0.91599,0.91848,0.9144,0.91745,0
2021-09-13,0.91786,0.9241,0.91752,0.921,0
2021-09-14,0.92142,0.9228,0.9175,0.9192,0
2021-09-15,0.91928,0.92054,0.9158,0.91918,0
2021-09-16,0.91951,0.928,0.9188,0.92743,0
2021-09-17,0.92747,0.9325,0.9255,0.93138,0
2021-09-20,0.93079,0.93331,0.92649,0.9274,0
2021-09-21,0.92734,0.92835,0.9219,0.9231,0
2021-09-22,0.9229,0.9273,0.9212,0.9257,0
2021-09-23,0.92494,0.92737,0.9212,0.9247,0
2021-09-24,0.92393,0.92607,0.9216,0.92423,0
2021-09-27,0.92389,0.9291,0.9232,0.92529,0
2021-09-28,0.92529,0.93017,0.9249,0.9289,0
2021-09-29,0.92774,0.93552,0.9274,0.9337,0
2021-09-30,0.93409,0.93683,0.93036,0.9309,0
2021-10-01,0.9307,0.93378,0.9278,0.93064,0
2021-10-04,0.92872,0.93111,0.9225,0.9242,0
2021-10-05,0.92384,0.92884,0.92331,0.92778,0
2021-10-06,0.92782,0.93077,0.92633,0.9278,0
2021-10-07,0.92757,0.92922,0.9247,0.9285,0
2021-10-08,0.92838,0.93057,0.9254,0.92745,0
2021-10-11,0.92636,0.92878,0.9244,0.92712,0
2021-10-12,0.92728,0.93132,0.925,0.93023,0
2021-10-13,0.93031,0.931,0.9231,0.9232,0
2021-10-14,0.92359,0.92441,0.9192,0.9233,0
2021-10-15,0.92332,0.9264,0.9218,0.92218,0
2021-10-18,0.92328,0.92732,0.9218,0.92381,0
2021-10-19,0.92372,0.92392,0.9179,0.923,0
2021-10-20,0.92272,0.92523,0.9181,0.91904,0
2021-10-21,0.91885,0.92061,0.9164,0.918,0
2021-10-22,0.91772,0.91856,0.9146,0.91573,0
2021-10-25,0.916,0.92025,0.9143,0.91896,0
2021-10-26,0.919,0.92262,0.9182,0.91942,0
2021-10-27,0.91966,0.9205,0.9159,0.9175,0
2021-10-28,0.91714,0.91948,0.9109,0.9117,0
2021-10-29,0.91161,0.91761,0.9096,0.9156,0
2021-11-01,0.9147,0.91715,0.90806,0.90892,0
2021-11-02,0.90888,0.91503,0.9084,0.91407,0
2021-11-03,0.91383,0.9151,0.9099,0.91154,0
2021-11-04,0.9117,0.91448,0.9105,0.91249,0
2021-11-05,0.91251,0.91751,0.9109,0.91145,0
2021-11-08,0.91246,0.91579,0.9113,0.9125,0
2021-11-09,0.91226,0.9154,0.9098,0.91106,0
2021-11-10,0.91093,0.91863,0.91,0.918,0
2021-11-11,0.91763,0.92245,0.91671,0.9207,0
2021-11-12,0.92033,0.92378,0.9197,0.92089,0
2021-11-15,0.921,0.92572,0.9181,0.92514,0
2021-11-16,0.92517,0.9312,0.923,0.9298,0
2021-11-17,0.92938,0.93298,0.9271,0.92799,0
2021-11-18,0.92803,0.92919,0.92449,0.9254,0
2021-11-19,0.92522,0.92903,0.92434,0.92823,0
2021-11-22,0.92756,0.93348,0.9261,0.933,0
2021-11-23,0.9323,0.93442,0.9296,0.93313,0
2021-11-24,0.93304,0.93735,0.93118,0.93381,0
2021-11-25,0.93383,0.93616,0.9318,0.93554,0
2021-11-26,0.93569,0.9365,0.921,0.92276,0
2021-11-29,0.92346,0.92728,0.92144,0.9231,0
2021-11-30,0.92258,0.92667,0.9152,0.9188,0
2021-12-01,0.91931,0.922,0.9166,0.92,0
2021-12-02,0.91866,0.92217,0.9172,0.92029,0
2021-12-03,0.9201,0.92177,0.91614,0.91664,0
2021-12-06,0.91726,0.9269,0.91618,0.9255,0
2021-12-07,0.92458,0.92752,0.9226,0.92483,0
2021-12-08,0.92483,0.926,0.9192,0.92011,0
2021-12-09,0.92023,0.92649,0.91917,0.92312,0
2021-12-10,0.92307,0.9255,0.9196,0.92056,0
2021-12-13,0.9216,0.92565,0.91964,0.92269,0
2021-12-14,0.92239,0.92451,0.9182,0.92346,0
2021-12-15,0.92298,0.92944,0.9223,0.92494,0
2021-12-16,0.92428,0.92564,0.9186,0.91899,0
2021-12-17,0.9189,0.9246,0.9168,0.92311,0
2021-12-20,0.92373,0.92508,0.9188,0.92036,0
2021-12-21,0.9204,0.9254,0.919,0.92363,0
2021-12-22,0.9236,0.92525,0.9187,0.91994,0
2021-12-23,0.91928,0.92191,0.9171,0.91884,0
2021-12-24,0.919,0.92014,0.9162,0.91851,0
2021-12-27,0.91856,0.92001,0.9169,0.91752,0
2021-12-28,0.91742,0.91905,0.9153,0.9167,0
2021-12-29,0.91734,0.92016,0.9121,0.91453,0
2021-12-30,0.91448,0.91816,0.9126,0.9135,0
2021-12-31,0.91318,0.9148,0.9099,0.91217,0
2022-01-03,0.9113,0.92003,0.91045,0.91853,0
2022-01-04,0.91853,0.9195,0.9133,0.9161,0
2022-01-05,0.91563,0.91836,0.9135,0.9164,0
2022-01-06,0.9157,0.92242,0.91546,0.92101,0
2022-01-07,0.92114,0.92326,0.91785,0.91872,0
2022-01-10,0.91836,0.92751,0.91791,0.92713,0
2022-01-11,0.92704,0.92781,0.9224,0.92304,0
2022-01-12,0.92303,0.92443,0.9124,0.91423,0
2022-01-13,0.91422,0.91482,0.9087,0.91111,0
2022-01-14,0.91099,0.91419,0.9088,0.9135,0
2022-01-17,0.91222,0.9159,0.9116,0.9131,0
2022-01-18,0.9131,0.91792,0.9125,0.91721,0
2022-01-19,0.91719,0.91775,0.914,0.91625,0
2022-01-20,0.91571,0.91812,0.9133,0.91699,0
2022-01-21,0.91692,0.9176,0.9103,0.91074,0
2022-01-24,0.91152,0.91587,0.9103,0.9136,0
2022-01-25,0.91315,0.92036,0.9121,0.91818,0
2022-01-26,0.91807,0.92463,0.91625,0.9237,0
2022-01-27,0.92289,0.93378,0.92218,0.93026,0
2022-01-28,0.93047,0.93296,0.9287,0.93001,0
2022-01-31,0.93081,0.9343,0.9248,0.9272,0
2022-02-01,0.92698,0.92773,0.9201,0.92142,0
2022-02-02,0.92111,0.92223,0.9176,0.9185,0
2022-02-03,0.91792,0.92358,0.9174,0.9196,0
2022-02-04,0.91935,0.92588,0.9187,0.92542,0
2022-02-07,0.92396,0.9262,0.9215,0.9235,0
2022-02-08,0.9235,0.9263,0.9219,0.9247,0
2022-02-09,0.92445,0.9256,0.9216,0.9244,0
2022-02-10,0.92433,0.9297,0.9221,0.92514,0
2022-02-11,0.92528,0.9287,0.92359,0.92578,0
2022-02-14,0.9248,0.92724,0.9233,0.92412,0
2022-02-15,0.9242,0.92741,0.9221,0.9254,0
2022-02-16,0.92512,0.9261,0.9203,0.92209,0
2022-02-17,0.92213,0.92292,0.9183,0.9202,0
2022-02-18,0.92001,0.92183,0.9186,0.92047,0
2022-02-21,0.92088,0.92233,0.9144,0.91563,0
2022-02-22,0.9157,0.9228,0.9147,0.9215,0
2022-02-23,0.9208,0.9219,0.9164,0.91735,0
2022-02-24,0.91736,0.9289,0.9167,0.92551,0
2022-02-25,0.92574,0.92842,0.9222,0.92512,0
2022-02-28,0.9267,0.9279,0.9163,0.91673,0
2022-03-01,0.91679,0.92055,0.9144,0.9182,0
2022-03-02,0.91822,0.92397,0.9161,0.92011,0
2022-03-03,0.92008,0.92167,0.9168,0.91716,0
2022-03-04,0.91704,0.92103,0.91564,0.91601,0
2022-03-07,0.9167,0.9273,0.91567,0.9256,0
2022-03-08,0.92537,0.93066,0.9244,0.92864,0
2022-03-09,0.92811,0.93031,0.9245,0.92625,0
2022-03-10,0.92621,0.93092,0.9249,0.92932,0
2022-03-11,0.92913,0.935,0.92845,0.93354,0
2022-03-14,0.93356,0.93872,0.9317,0.93806,0
2022-03-15,0.93794,0.94315,0.9367,0.9414,0
2022-03-16,0.94147,0.94601,0.9385,0.93997,0
2022-03-17,0.94044,0.9431,0.9331,0.9374,0
2022-03-18,0.93701,0.93825,0.93099,0.9315,0
2022-03-21,0.93131,0.93524,0.9288,0.9333,0
2022-03-22,0.93329,0.93756,0.931,0.9323,0
2022-03-23,0.93221,0.93575,0.92887,0.93022,0
2022-03-24,0.93009,0.9346,0.9294,0.92998,0
2022-03-25,0.92999,0.93137,0.9254,0.9305,0
2022-03-28,0.93015,0.93814,0.92976,0.9342,0
2022-03-29,0.93398,0.9374,0.9292,0.9308,0
2022-03-30,0.93045,0.9314,0.9214,0.92289,0
2022-03-31,0.9227,0.9259,0.9192,0.92233,0
2022-04-01,0.92232,0.92798,0.9218,0.92533,0
2022-04-04,0.92516,0.9281,0.9239,0.9262,0
2022-04-05,0.92632,0.92981,0.9235,0.92897,0
2022-04-06,0.92911,0.935,0.92879,0.933,0
2022-04-07,0.93207,0.9348,0.9311,0.93311,0
2022-04-08,0.93335,0.9374,0.9324,0.93413,0
2022-04-11,0.932,0.9372,0.9296,0.9306,0
2022-04-12,0.93066,0.9345,0.9282,0.9322,0
2022-04-13,0.93212,0.93563,0.9309,0.93387,0
2022-04-14,0.93436,0.94333,0.9318,0.94161,0
2022-04-15,0.9415,0.94434,0.9405,0.9426,0
2022-04-18,0.94206,0.94533,0.9418,0.94442,0
2022-04-19,0.94451,0.95235,0.943,0.95168,0
2022-04-20,0.95167,0.95361,0.9451,0.9486,0
2022-04-21,0.9483,0.95532,0.9454,0.95317,0
2022-04-22,0.9532,0.95925,0.9522,0.9569,0
2022-04-25,0.95631,0.95973,0.9541,0.95833,0
2022-04-26,0.95826,0.9628,0.9558,0.96184,0
2022-04-27,0.96187,0.9701,0.9611,0.9689,0
2022-04-28,0.96809,0.97591,0.96762,0.9713,0
2022-04-29,0.97156,0.97364,0.9668,0.97318,0
2022-05-02,0.97219,0.97894,0.9711,0.97712,0
2022-05-03,0.97662,0.97996,0.9715,0.97844,0
2022-05-04,0.97793,0.98524,0.97134,0.97225,0
2022-05-05,0.97209,0.989,0.9705,0.98422,0
2022-05-06,0.98435,0.98921,0.9822,0.9884,0
2022-05-09,0.98766,0.99657,0.98729,0.99319,0
2022-05-10,0.99307,0.99751,0.9901,0.9953,0
2022-05-11,0.99534,0.9964,0.9867,0.99322,0
2022-05-12,0.99367,1.00492,0.9926,1.002,0
2022-05-13,1.00228,1.00468,0.9985,1.00117,0
2022-05-16,1.0015,1.00643,1.0004,1.0013,0
2022-05-17,1.0013,1.00237,0.9912,0.9928,0
2022-05-18,0.99284,0.9985,0.9857,0.98814,0
2022-05-19,0.98726,0.9887,0.9691,0.97154,0
2022-05-20,0.97128,0.97641,0.9691,0.9737,0
2022-05-23,0.97332,0.97512,0.96265,0.96521,0
2022-05-24,0.9652,0.967,0.9571,0.9593,0
2022-05-25,0.95981,0.96423,0.9596,0.961,0
2022-05-26,0.9611,0.96326,0.9576,0.95892,0
2022-05-27,0.9585,0.96027,0.9541,0.95699,0
2022-05-30,0.95666,0.96064,0.9548,0.95714,0
2022-05-31,0.95701,0.96202,0.9559,0.95938,0
2022-06-01,0.95944,0.96589,0.9581,0.9634,0
2022-06-02,0.96274,0.96365,0.95647,0.95739,0
2022-06-03,0.95743,0.96429,0.9553,0.9608,0
2022-06-06,0.96187,0.97144,0.9599,0.97034,0
2022-06-07,0.97019,0.97791,0.96987,0.97218,0
2022-06-08,0.97215,0.9789,0.97175,0.97787,0
2022-06-09,0.97804,0.98175,0.9719,0.98002,0
2022-06-10,0.98009,0.98981,0.976,0.98759,0
2022-06-13,0.98761,0.99944,0.98699,0.99711,0
2022-06-14,0.99723,1.00371,0.987,1.00137,0
2022-06-15,1.00116,1.00499,0.9928,0.99358,0
2022-06-16,0.99369,0.99893,0.96279,0.96627,0
2022-06-17,0.96609,0.97327,0.9616,0.9697,0
2022-06-20,0.96969,0.9714,0.9619,0.9667,0
2022-06-21,0.96661,0.96838,0.9626,0.96519,0
2022-06-22,0.96528,0.96895,0.9578,0.96094,0
2022-06-23,0.96089,0.96785,0.9564,0.96088,0
2022-06-24,0.96106,0.96325,0.9516,0.957,0
2022-06-27,0.95809,0.96202,0.9537,0.95598,0
2022-06-28,0.95587,0.95869,0.9531,0.95672,0
2022-06-29,0.95691,0.95781,0.9492,0.95422,0
2022-06-30,0.95439,0.96059,0.9527,0.9551,0
2022-07-01,0.9549,0.96417,0.95379,0.95918,0
2022-07-04,0.95975,0.9618,0.95593,0.96072,0
2022-07-05,0.96063,0.97047,0.9589,0.9684,0
2022-07-06,0.96825,0.97438,0.9666,0.9705,0
2022-07-07,0.96962,0.9749,0.9676,0.97376,0
2022-07-08,0.97338,0.97975,0.9717,0.97619,0
2022-07-11,0.9763,0.98431,0.976,0.98267,0
2022-07-12,0.98258,0.98588,0.9799,0.9818,0
2022-07-13,0.98163,0.98302,0.9753,0.9791,0
2022-07-14,0.97831,0.9886,0.97783,0.98331,0
2022-07-15,0.9835,0.98414,0.97514,0.97519,0
2022-07-18,0.97577,0.979,0.9725,0.97701,0
2022-07-19,0.97714,0.9787,0.9651,0.96842,0
2022-07-20,0.96841,0.97362,0.9671,0.97126,0
2022-07-21,0.97123,0.97393,0.96603,0.96626,0
2022-07-22,0.96647,0.9704,0.9594,0.96069,0
2022-07-25,0.96063,0.96605,0.96035,0.96425,0
2022-07-26,0.9639,0.96677,0.961,0.9626,0
2022-07-27,0.96257,0.96593,0.9581,0.95897,0
2022-07-28,0.95931,0.96321,0.95371,0.9548,0
2022-07-29,0.95504,0.95939,0.9498,0.9512,0
2022-08-01,0.95108,0.95346,0.9476,0.94919,0
2022-08-02,0.94919,0.9577,0.9468,0.95729,0
2022-08-03,0.95765,0.96515,0.9536,0.96054,0
2022-08-04,0.96054,0.9623,0.95396,0.9548,0
2022-08-05,0.95447,0.96499,0.9533,0.96161,0
2022-08-08,0.9611,0.96351,0.9517,0.9551,0
2022-08-09,0.95514,0.9556,0.9505,0.9537,0
2022-08-10,0.95371,0.95452,0.9388,0.94229,0
2022-08-11,0.94243,0.94461,0.9366,0.941,0
2022-08-12,0.94124,0.94504,0.94017,0.94083,0
2022-08-15,0.9413,0.94711,0.9403,0.94612,0
2022-08-16,0.94562,0.95141,0.9448,0.9499,0
2022-08-17,0.94947,0.95435,0.9477,0.9515,0
2022-08-18,0.95144,0.95714,0.9492,0.95586,0
2022-08-19,0.95614,0.95984,0.9548,0.9586,0
2022-08-22,0.95844,0.96587,0.9568,0.96325,0
2022-08-23,0.96369,0.96924,0.96,0.96409,0
2022-08-24,0.96408,0.96878,0.9602,0.96605,0
2022-08-25,0.96627,0.96712,0.9607,0.96319,0
2022-08-26,0.96251,0.96693,0.9575,0.9662,0
2022-08-29,0.96533,0.97078,0.96519,0.96751,0
2022-08-30,0.96745,0.97622,0.966,0.9739,0
2022-08-31,0.97374,0.98072,0.972,0.9773,0
2022-09-01,0.97748,0.98609,0.9741,0.9816,0
2022-09-02,0.98158,0.98591,0.9781,0.9803,0
2022-09-05,0.98179,0.98374,0.9784,0.97954,0
2022-09-06,0.97878,0.98614,0.9759,0.98361,0
2022-09-07,0.98377,0.98697,0.9758,0.97646,0
2022-09-08,0.97651,0.97822,0.96969,0.97029,0
2022-09-09,0.97035,0.9708,0.9543,0.9598,0
2022-09-12,0.95859,0.96094,0.9506,0.95321,0
2022-09-13,0.95329,0.9633,0.9476,0.96169,0
2022-09-14,0.96171,0.96365,0.9583,0.9623,0
2022-09-15,0.96223,0.96421,0.955,0.96108,0
2022-09-16,0.96119,0.96612,0.9595,0.9646,0
2022-09-19,0.96329,0.96955,0.9621,0.96349,0
2022-09-20,0.96381,0.96825,0.962,0.96355,0
2022-09-21,0.96352,0.97,0.9618,0.96599,0
2022-09-22,0.96628,0.98502,0.9619,0.97746,0
2022-09-23,0.97747,0.98399,0.975,0.98139,0
2022-09-26,0.98172,0.99658,0.97848,0.99347,0
2022-09-27,0.99346,0.9944,0.9839,0.9918,0
2022-09-28,0.99162,0.99658,0.97424,0.976,0
2022-09-29,0.97537,0.98562,0.97385,0.97492,0
2022-09-30,0.97491,0.98772,0.9735,0.986,0
2022-10-03,0.98657,0.99501,0.9829,0.99212,0
2022-10-04,0.99212,0.9942,0.9781,0.9793,0
2022-10-05,0.97951,0.9889,0.9778,0.9829,0
2022-10-06,0.98274,0.99137,0.9777,0.9897,0
2022-10-07,0.9891,0.99535,0.9875,0.9935,0
2022-10-10,0.9933,1.00106,0.9926,0.9993,0
2022-10-11,0.99892,1.00211,0.9911,0.9963,0
2022-10-12,0.99644,1.00046,0.9925,0.99701,0
2022-10-13,0.9967,1.00739,0.9956,1.00041,0
2022-10-14,1.0004,1.00661,0.9959,1.005,0
2022-10-17,1.00459,1.00542,0.9941,0.9947,0
2022-10-18,0.9947,0.99789,0.9915,0.99365,0
2022-10-19,0.99365,1.0063,0.9925,1.00423,0
2022-10-20,1.00428,1.00687,0.999,1.0035,0
2022-10-21,1.00274,1.01478,0.9959,0.99771,0
2022-10-24,0.99538,1.00316,0.99417,1.00034,0
2022-10-25,1.00043,1.00316,0.9935,0.99444,0
2022-10-26,0.9944,0.99624,0.9849,0.98576,0
2022-10-27,0.98613,0.99278,0.9836,0.99073,0
2022-10-28,0.99115,0.998,0.9877,0.996,0
2022-10-31,0.9959,1.00325,0.99507,1.00084,0
2022-11-01,1.00126,1.0021,0.9911,0.9995,0
2022-11-02,0.99941,1.00409,0.9908,1.00226,0
2022-11-03,1.00266,1.01474,1.0001,1.0132,0
2022-11-04,1.01284,1.01446,0.9928,0.99383,0
2022-11-07,0.99842,0.9987,0.9872,0.98868,0
2022-11-08,0.98864,0.99269,0.9831,0.98527,0
2022-11-09,0.98528,0.98741,0.9798,0.9839,0
