,open,high,low,close,volume
2016-11-29,1.24163,1.25257,1.23865,1.24902,0
2016-11-30,1.24902,1.25233,1.24185,1.25113,0
2016-12-01,1.25109,1.26958,1.25046,1.25915,0
2016-12-02,1.25922,1.27372,1.25679,1.27269,0
2016-12-05,1.26313,1.27449,1.26272,1.27289,0
2016-12-06,1.273,1.27747,1.2654,1.26794,0
2016-12-07,1.26797,1.2683,1.2569,1.26252,0
2016-12-08,1.26252,1.27046,1.2547,1.25763,0
2016-12-09,1.25763,1.26207,1.25497,1.25749,0
2016-12-12,1.25905,1.26997,1.2564,1.2676,0
2016-12-13,1.26809,1.27279,1.2651,1.26578,0
2016-12-14,1.26578,1.27241,1.2527,1.254,0
2016-12-15,1.25396,1.25677,1.23744,1.24217,0
2016-12-16,1.24219,1.251,1.23817,1.24879,0
2016-12-19,1.24826,1.25028,1.2354,1.23896,0
2016-12-20,1.23902,1.24085,1.23118,1.23684,0
2016-12-21,1.23685,1.23905,1.2322,1.23522,0
2016-12-22,1.2352,1.23782,1.22752,1.22856,0
2016-12-23,1.2285,1.22986,1.22276,1.22831,0
2016-12-26,1.22701,1.23032,1.22536,1.2273,0
2016-12-27,1.2273,1.22871,1.22378,1.227,0
2016-12-28,1.22692,1.2297,1.21977,1.22211,0
2016-12-29,1.22211,1.22746,1.2207,1.22573,0
2016-12-30,1.22555,1.2388,1.2242,1.2346,0
2017-01-02,1.23414,1.23549,1.227,1.2275,0
2017-01-03,1.22751,1.23067,1.21988,1.22379,0
2017-01-04,1.22379,1.23531,1.22189,1.23196,0
2017-01-05,1.23177,1.24324,1.22686,1.24125,0
2017-01-06,1.24125,1.24307,1.22589,1.22825,0
2017-01-09,1.22536,1.2271,1.21236,1.21717,0
2017-01-10,1.21712,1.21898,1.2104,1.21723,0
2017-01-11,1.21723,1.2272,1.2037,1.2204,0
2017-01-12,1.22039,1.2317,1.21496,1.2157,0
2017-01-13,1.21561,1.22328,1.21205,1.21809,0
2017-01-16,1.20467,1.20855,1.1986,1.20197,0
2017-01-17,1.20207,1.24164,1.20198,1.24028,0
2017-01-18,1.24021,1.24111,1.22501,1.22625,0
2017-01-19,1.22626,1.23449,1.2251,1.23337,0
2017-01-20,1.23337,1.23805,1.2259,1.2368,0
2017-01-23,1.23791,1.25455,1.23732,1.25349,0
2017-01-24,1.25349,1.25437,1.24169,1.25278,0
2017-01-25,1.25287,1.26386,1.24897,1.26322,0
2017-01-26,1.26323,1.26737,1.25556,1.25891,0
2017-01-27,1.25888,1.26055,1.2515,1.2546,0
2017-01-30,1.2564,1.26005,1.2464,1.24914,0
2017-01-31,1.24914,1.25962,1.24109,1.25797,0
2017-02-01,1.25795,1.26797,1.2542,1.26577,0
2017-02-02,1.26577,1.2706,1.25152,1.25288,0
2017-02-03,1.2528,1.25379,1.2455,1.24859,0
2017-02-06,1.24775,1.24986,1.24253,1.24662,0
2017-02-07,1.24657,1.25464,1.23447,1.25075,0
2017-02-08,1.25075,1.25496,1.24723,1.25375,0
2017-02-09,1.25375,1.25823,1.2488,1.24967,0
2017-02-10,1.24976,1.25211,1.2438,1.24862,0
2017-02-13,1.24869,1.25395,1.2477,1.25256,0
2017-02-14,1.25257,1.25486,1.24427,1.24731,0
2017-02-15,1.24731,1.2481,1.23822,1.2461,0
2017-02-16,1.24612,1.25236,1.24529,1.24816,0
2017-02-17,1.24843,1.2511,1.23863,1.24069,0
2017-02-20,1.24163,1.24827,1.2406,1.24652,0
2017-02-21,1.24652,1.2481,1.23993,1.24757,0
2017-02-22,1.2476,1.25081,1.24192,1.2458,0
2017-02-23,1.24576,1.25614,1.2425,1.25517,0
2017-02-24,1.25513,1.25698,1.24463,1.24613,0
2017-02-27,1.24534,1.24788,1.23822,1.24389,0
2017-02-28,1.24394,1.24706,1.2369,1.2376,0
2017-03-01,1.23759,1.24047,1.22787,1.22999,0
2017-03-02,1.23,1.23078,1.22408,1.22688,0
2017-03-03,1.22686,1.23,1.2213,1.22895,0
2017-03-06,1.22882,1.23004,1.2221,1.22399,0
2017-03-07,1.22395,1.22526,1.21678,1.22052,0
2017-03-08,1.22052,1.22138,1.2137,1.21682,0
2017-03-09,1.21679,1.21955,1.21327,1.21519,0
2017-03-10,1.21528,1.21886,1.21373,1.21619,0
2017-03-13,1.21628,1.22509,1.2154,1.2212,0
2017-03-14,1.22126,1.22154,1.21073,1.21524,0
2017-03-15,1.21523,1.23095,1.21485,1.22901,0
2017-03-16,1.22907,1.23771,1.2238,1.2355,0
2017-03-17,1.23557,1.24048,1.2321,1.2394,0
2017-03-20,1.23865,1.24363,1.2333,1.23583,0
2017-03-21,1.23583,1.24944,1.23389,1.24767,0
2017-03-22,1.24772,1.25063,1.24223,1.24741,0
2017-03-23,1.24741,1.25312,1.246,1.2517,0
2017-03-24,1.25166,1.25188,1.2462,1.2467,0
2017-03-27,1.25145,1.26154,1.2504,1.25602,0
2017-03-28,1.25603,1.25963,1.2439,1.24559,0
2017-03-29,1.24559,1.24766,1.23745,1.24381,0
2017-03-30,1.24397,1.25245,1.2402,1.24771,0
2017-03-31,1.24771,1.25585,1.2432,1.25429,0
2017-04-03,1.25496,1.25543,1.2464,1.24854,0
2017-04-04,1.24854,1.24954,1.2417,1.2436,0
2017-04-05,1.24368,1.24982,1.24213,1.24861,0
2017-04-06,1.24855,1.25058,1.2449,1.2464,0
2017-04-07,1.24652,1.24777,1.2363,1.23695,0
2017-04-10,1.23714,1.24291,1.23633,1.24206,0
2017-04-11,1.24203,1.24988,1.24017,1.24868,0
2017-04-12,1.24865,1.25483,1.2477,1.25383,0
2017-04-13,1.2538,1.25752,1.24979,1.25051,0
2017-04-14,1.25076,1.25349,1.2498,1.25169,0
2017-04-17,1.25299,1.25961,1.25245,1.25579,0
2017-04-18,1.2557,1.29057,1.25126,1.28424,0
2017-04-19,1.28424,1.28604,1.27678,1.27856,0
2017-04-20,1.27857,1.28471,1.27698,1.2806,0
2017-04-21,1.2806,1.28347,1.27549,1.28082,0
2017-04-24,1.28116,1.28332,1.27705,1.27852,0
2017-04-25,1.27852,1.28458,1.2772,1.28329,0
2017-04-26,1.28329,1.28635,1.28028,1.28532,0
2017-04-27,1.28528,1.29173,1.2839,1.29006,0
2017-04-28,1.29002,1.29655,1.2885,1.29445,0
2017-05-01,1.29276,1.29366,1.2877,1.28969,0
2017-05-02,1.28965,1.29409,1.2861,1.29388,0
2017-05-03,1.29385,1.29475,1.28598,1.28689,0
2017-05-04,1.28694,1.29327,1.2829,1.2921,0
2017-05-05,1.29211,1.2985,1.2898,1.2985,0
2017-05-08,1.29659,1.29862,1.29272,1.2939,0
2017-05-09,1.29394,1.29609,1.29009,1.29469,0
2017-05-10,1.29475,1.29879,1.29252,1.29287,0
2017-05-11,1.29292,1.29488,1.2847,1.28881,0
2017-05-12,1.28886,1.28996,1.28426,1.28859,0
2017-05-15,1.28862,1.29408,1.28788,1.29003,0
2017-05-16,1.29001,1.29578,1.28647,1.29155,0
2017-05-17,1.29158,1.29906,1.2904,1.29688,0
2017-05-18,1.29688,1.30478,1.28867,1.29433,0
2017-05-19,1.29433,1.30401,1.2939,1.30279,0
2017-05-22,1.30177,1.30431,1.29627,1.29981,0
2017-05-23,1.29981,1.30337,1.29505,1.29633,0
2017-05-24,1.29633,1.29991,1.29243,1.29687,0
2017-05-25,1.29689,1.30149,1.2929,1.29323,0
2017-05-26,1.29323,1.29337,1.27737,1.27986,0
2017-05-29,1.2817,1.28504,1.2807,1.2824,0
2017-05-30,1.28239,1.28882,1.27886,1.28058,0
2017-05-31,1.2806,1.2921,1.27683,1.28701,0
2017-06-01,1.28701,1.29158,1.2828,1.28851,0
2017-06-02,1.28852,1.29036,1.28434,1.2882,0
2017-06-05,1.28702,1.29411,1.28577,1.29057,0
2017-06-06,1.29057,1.29505,1.287,1.29072,0
2017-06-07,1.29072,1.29694,1.2885,1.29556,0
2017-06-08,1.29557,1.29778,1.27017,1.28,0
2017-06-09,1.28008,1.28026,1.26343,1.27379,0
2017-06-12,1.27393,1.27694,1.26359,1.2667,0
2017-06-13,1.2667,1.27567,1.26394,1.27474,0
2017-06-14,1.27479,1.28179,1.2721,1.27552,0
2017-06-15,1.27555,1.27956,1.26888,1.2753,0
2017-06-16,1.27528,1.2806,1.27497,1.2777,0
2017-06-19,1.27743,1.28144,1.2722,1.27379,0
2017-06-20,1.27381,1.27584,1.2602,1.2626,0
2017-06-21,1.26264,1.27103,1.2587,1.26735,0
2017-06-22,1.26731,1.26913,1.2651,1.26795,0
2017-06-23,1.2679,1.27444,1.26729,1.2715,0
2017-06-26,1.27402,1.27598,1.2703,1.27185,0
2017-06-27,1.27192,1.28613,1.27138,1.28182,0
2017-06-28,1.28181,1.29723,1.2792,1.2934,0
2017-06-29,1.29334,1.30154,1.2932,1.30096,0
2017-06-30,1.30095,1.30304,1.29447,1.30218,0
2017-07-03,1.30182,1.30231,1.29288,1.2942,0
2017-07-04,1.29423,1.29592,1.29106,1.29273,0
2017-07-05,1.2927,1.29481,1.28921,1.29349,0
2017-07-06,1.29349,1.29836,1.2917,1.29679,0
2017-07-07,1.29679,1.29748,1.2863,1.2888,0
2017-07-10,1.28871,1.29083,1.2854,1.28777,0
2017-07-11,1.28781,1.29274,1.28285,1.2853,0
2017-07-12,1.2853,1.2908,1.28092,1.28904,0
2017-07-13,1.28904,1.29552,1.28858,1.29397,0
2017-07-14,1.29398,1.31138,1.29324,1.30899,0
2017-07-17,1.31084,1.31129,1.30441,1.30524,0
2017-07-18,1.3052,1.31258,1.3003,1.30357,0
2017-07-19,1.30361,1.30529,1.3009,1.30244,0
2017-07-20,1.30236,1.30327,1.29306,1.29648,0
2017-07-21,1.29648,1.30199,1.29508,1.29929,0
2017-07-24,1.30001,1.30582,1.29881,1.30227,0
2017-07-25,1.30221,1.30839,1.30074,1.3029,0
2017-07-26,1.30294,1.31261,1.29985,1.3116,0
2017-07-27,1.31157,1.31592,1.30506,1.30715,0
2017-07-28,1.30712,1.31521,1.30637,1.3131,0
2017-07-31,1.31473,1.32251,1.3095,1.32,0
2017-08-01,1.32,1.3245,1.3188,1.32045,0
2017-08-02,1.32045,1.32518,1.3188,1.32251,0
2017-08-03,1.32252,1.32687,1.311,1.31413,0
2017-08-04,1.31413,1.31644,1.30215,1.30359,0
2017-08-07,1.30445,1.30591,1.30116,1.30327,0
2017-08-08,1.30331,1.3054,1.29506,1.2993,0
2017-08-09,1.2993,1.30284,1.29655,1.30118,0
2017-08-10,1.30122,1.30154,1.2951,1.29755,0
2017-08-11,1.29751,1.30318,1.29385,1.30078,0
2017-08-14,1.30082,1.3022,1.29554,1.29604,0
2017-08-15,1.29606,1.29701,1.28443,1.28661,0
2017-08-16,1.28662,1.29031,1.28401,1.28922,0
2017-08-17,1.28921,1.29089,1.28505,1.28712,0
2017-08-18,1.28715,1.29179,1.283,1.28729,0
2017-08-21,1.28726,1.29165,1.2848,1.28943,0
2017-08-22,1.28949,1.2909,1.28085,1.28215,0
2017-08-23,1.28221,1.28336,1.2777,1.28027,0
2017-08-24,1.28027,1.28373,1.27725,1.28026,0
2017-08-25,1.28027,1.2889,1.27919,1.2877,0
2017-08-28,1.29049,1.29427,1.28712,1.29293,0
2017-08-29,1.29296,1.2979,1.29132,1.29283,0
2017-08-30,1.29284,1.29381,1.28759,1.2922,0
2017-08-31,1.2923,1.29452,1.28512,1.29409,0
2017-09-01,1.29411,1.29955,1.2903,1.2948,0
2017-09-04,1.29616,1.29662,1.2911,1.29297,0
2017-09-05,1.29299,1.30438,1.2907,1.30409,0
2017-09-06,1.30409,1.30822,1.3017,1.30459,0
2017-09-07,1.30466,1.31157,1.3031,1.30969,0
2017-09-08,1.30962,1.32242,1.3092,1.31933,0
2017-09-11,1.3191,1.32223,1.3158,1.31748,0
2017-09-12,1.31752,1.32983,1.3158,1.32957,0
2017-09-13,1.32964,1.3329,1.31833,1.32141,0
2017-09-14,1.32139,1.34058,1.315,1.34007,0
2017-09-15,1.34008,1.36166,1.338,1.35889,0
2017-09-18,1.35818,1.36189,1.3463,1.35123,0
2017-09-19,1.35122,1.35517,1.34676,1.35115,0
2017-09-20,1.35119,1.36576,1.34507,1.35035,0
2017-09-21,1.35035,1.35867,1.3469,1.3573,0
2017-09-22,1.3573,1.35961,1.3448,1.3494,0
2017-09-25,1.35036,1.35708,1.343,1.34812,0
2017-09-26,1.34813,1.35145,1.3407,1.34536,0
2017-09-27,1.34536,1.34552,1.3362,1.33945,0
2017-09-28,1.33948,1.34555,1.3342,1.34351,0
2017-09-29,1.34348,1.34362,1.3348,1.33933,0
2017-10-02,1.33968,1.33983,1.3255,1.32777,0
2017-10-03,1.3278,1.32876,1.3221,1.32376,0
2017-10-04,1.32377,1.32919,1.3234,1.32431,0
2017-10-05,1.3243,1.32502,1.3106,1.3114,0
2017-10-06,1.31153,1.3117,1.3026,1.30629,0
2017-10-09,1.30815,1.3184,1.3073,1.31355,0
2017-10-10,1.31354,1.3226,1.3133,1.3203,0
2017-10-11,1.32044,1.32344,1.3174,1.32255,0
2017-10-12,1.32264,1.32907,1.312,1.32673,0
2017-10-13,1.32673,1.3338,1.32456,1.32828,0
2017-10-16,1.328,1.33118,1.3224,1.32454,0
2017-10-17,1.32443,1.32874,1.3153,1.31907,0
2017-10-18,1.3191,1.32117,1.3139,1.3207,0
2017-10-19,1.32068,1.32285,1.31302,1.31562,0
2017-10-20,1.31562,1.32007,1.3086,1.3185,0
2017-10-23,1.31822,1.32273,1.31569,1.3204,0
2017-10-24,1.32043,1.32278,1.3112,1.31311,0
2017-10-25,1.31311,1.32716,1.3109,1.32667,0
2017-10-26,1.32672,1.32792,1.3135,1.31378,0
2017-10-27,1.31376,1.31396,1.30689,1.31247,0
2017-10-30,1.31233,1.32152,1.3122,1.3204,0
2017-10-31,1.3204,1.32915,1.319,1.32859,0
2017-11-01,1.32859,1.33211,1.32378,1.32479,0
2017-11-02,1.32484,1.32991,1.3042,1.30543,0
2017-11-03,1.3053,1.31331,1.3038,1.30749,0
2017-11-06,1.30766,1.31747,1.3057,1.31714,0
2017-11-07,1.31716,1.31779,1.3108,1.31699,0
2017-11-08,1.31697,1.31757,1.3084,1.31137,0
2017-11-09,1.31137,1.31658,1.3084,1.31437,0
2017-11-10,1.31446,1.32296,1.3111,1.3187,0
2017-11-13,1.31695,1.31734,1.306,1.31136,0
2017-11-14,1.31138,1.31874,1.30732,1.31614,0
2017-11-15,1.31614,1.32137,1.3129,1.31716,0
2017-11-16,1.31713,1.3208,1.3134,1.3192,0
2017-11-17,1.31914,1.32604,1.3168,1.32123,0
2017-11-20,1.3212,1.32794,1.3184,1.32363,0
2017-11-21,1.3236,1.32673,1.3208,1.32404,0
2017-11-22,1.32403,1.33295,1.3212,1.3323,0
2017-11-23,1.33231,1.3337,1.3283,1.33084,0
2017-11-24,1.33084,1.336,1.3276,1.33349,0
2017-11-27,1.33268,1.33831,1.33048,1.33191,0
2017-11-28,1.33187,1.33879,1.322,1.336,0
2017-11-29,1.33599,1.34481,1.3347,1.3412,0
2017-11-30,1.34123,1.35486,1.3407,1.35131,0
2017-12-01,1.35124,1.35498,1.34442,1.34676,0
2017-12-04,1.34742,1.35388,1.34127,1.34759,0
2017-12-05,1.34752,1.34776,1.3369,1.34185,0
2017-12-06,1.34185,1.34363,1.3357,1.33792,0
2017-12-07,1.33792,1.3485,1.33189,1.3477,0
2017-12-08,1.34766,1.35204,1.3354,1.33849,0
2017-12-11,1.33862,1.34315,1.33299,1.33403,0
2017-12-12,1.334,1.33803,1.3302,1.33144,0
2017-12-13,1.33152,1.34302,1.331,1.3412,0
2017-12-14,1.3412,1.34658,1.3391,1.34238,0
2017-12-15,1.34215,1.34476,1.33,1.33173,0
2017-12-18,1.33184,1.34185,1.3308,1.338,0
2017-12-19,1.33796,1.34024,1.3329,1.33869,0
2017-12-20,1.33869,1.34204,1.3365,1.33722,0
2017-12-21,1.33722,1.33876,1.333,1.33833,0
2017-12-22,1.33822,1.33976,1.3345,1.3361,0
2017-12-25,1.33604,1.3394,1.33569,1.3372,0
2017-12-26,1.33727,1.33893,1.3346,1.33735,0
2017-12-27,1.33735,1.34297,1.3366,1.33994,0
2017-12-28,1.34006,1.34567,1.3396,1.3429,0
2017-12-29,1.34299,1.35443,1.3427,1.35009,0
2018-01-01,1.3498,1.35207,1.3491,1.3514,0
2018-01-02,1.35117,1.36005,1.35037,1.35897,0
2018-01-03,1.35897,1.36128,1.34938,1.35113,0
2018-01-04,1.35113,1.35599,1.3503,1.35481,0
2018-01-05,1.35482,1.35826,1.3522,1.3564,0
2018-01-08,1.35687,1.35855,1.3522,1.35693,0
2018-01-09,1.35689,1.35823,1.3504,1.35401,0
2018-01-10,1.35409,1.35621,1.34807,1.35062,0
2018-01-11,1.35062,1.35549,1.3456,1.35362,0
2018-01-12,1.35372,1.37442,1.35347,1.37249,0
2018-01-15,1.37386,1.38199,1.3728,1.3796,0
2018-01-16,1.37962,1.38058,1.374,1.37867,0
2018-01-17,1.37867,1.39427,1.3755,1.38073,0
2018-01-18,1.38067,1.39134,1.3803,1.38926,0
2018-01-19,1.38925,1.39453,1.38377,1.38539,0
2018-01-22,1.38879,1.39909,1.3855,1.39826,0
2018-01-23,1.39826,1.40274,1.39149,1.40008,0
2018-01-24,1.40009,1.42631,1.3995,1.42399,0
2018-01-25,1.42402,1.43455,1.40819,1.4108,0
2018-01-26,1.41089,1.42853,1.41084,1.41539,0
2018-01-29,1.4142,1.41585,1.4024,1.40695,0
2018-01-30,1.40701,1.4167,1.39789,1.41505,0
2018-01-31,1.41504,1.42331,1.41209,1.41963,0
2018-02-01,1.41962,1.42782,1.41579,1.42618,0
2018-02-02,1.42619,1.42782,1.41,1.41199,0
2018-02-05,1.40918,1.41507,1.3953,1.39671,0
2018-02-06,1.39668,1.39996,1.3835,1.39556,0
2018-02-07,1.39563,1.3994,1.3847,1.38713,0
2018-02-08,1.38707,1.40671,1.3844,1.39201,0
2018-02-09,1.39191,1.39871,1.3763,1.38284,0
2018-02-12,1.38261,1.38759,1.3795,1.38348,0
2018-02-13,1.3836,1.39243,1.38299,1.38864,0
2018-02-14,1.38861,1.40169,1.3799,1.40045,0
2018-02-15,1.40045,1.41046,1.39919,1.40898,0
2018-02-16,1.40909,1.4145,1.3995,1.40249,0
2018-02-19,1.40308,1.40496,1.3957,1.39959,0
2018-02-20,1.39964,1.40248,1.393,1.39955,0
2018-02-21,1.39959,1.40088,1.39021,1.39081,0
2018-02-22,1.39079,1.39889,1.3855,1.39552,0
2018-02-23,1.3955,1.40056,1.3904,1.39649,0
2018-02-26,1.39661,1.407,1.3927,1.39644,0
2018-02-27,1.3964,1.39964,1.38569,1.39096,0
2018-02-28,1.3909,1.39165,1.3752,1.3756,0
2018-03-01,1.37557,1.37855,1.371,1.37766,0
2018-03-02,1.37767,1.38169,1.3754,1.3799,0
2018-03-05,1.38042,1.38777,1.37659,1.38434,0
2018-03-06,1.38432,1.39295,1.3815,1.38964,0
2018-03-07,1.3898,1.39128,1.3844,1.39001,0
2018-03-08,1.39005,1.39099,1.378,1.38131,0
2018-03-09,1.38129,1.38892,1.3786,1.38467,0
2018-03-12,1.38528,1.39176,1.384,1.39032,0
2018-03-13,1.39037,1.39947,1.3873,1.39692,0
2018-03-14,1.39697,1.39958,1.3924,1.39632,0
2018-03-15,1.39632,1.39886,1.39206,1.39352,0
2018-03-16,1.39359,1.39807,1.3888,1.3941,0
2018-03-19,1.39435,1.40883,1.3911,1.40241,0
2018-03-20,1.40242,1.40666,1.3982,1.40009,0
2018-03-21,1.40009,1.41505,1.3997,1.41381,0
2018-03-22,1.41384,1.42199,1.4074,1.41135,0
2018-03-23,1.41137,1.41719,1.40839,1.4134,0
2018-03-26,1.41522,1.42446,1.4143,1.42333,0
2018-03-27,1.42339,1.42443,1.4064,1.41648,0
2018-03-28,1.41651,1.42005,1.4069,1.40777,0
2018-03-29,1.40774,1.40965,1.4009,1.40343,0
2018-03-30,1.40339,1.40597,1.40077,1.401,0
2018-04-02,1.40332,1.40778,1.4024,1.40486,0
2018-04-03,1.40488,1.40888,1.402,1.40639,0
2018-04-04,1.40644,1.40966,1.4014,1.40861,0
2018-04-05,1.40864,1.4097,1.3964,1.4003,0
2018-04-06,1.40036,1.41055,1.3981,1.40891,0
2018-04-09,1.40906,1.41646,1.4077,1.4131,0
2018-04-10,1.41318,1.41882,1.4118,1.41768,0
2018-04-11,1.41762,1.42233,1.4159,1.41803,0
2018-04-12,1.41796,1.42468,1.4144,1.4229,0
2018-04-13,1.42305,1.42965,1.4219,1.42362,0
2018-04-16,1.42379,1.43443,1.4235,1.43372,0
2018-04-17,1.43375,1.43767,1.4281,1.42937,0
2018-04-18,1.4294,1.43146,1.4172,1.42057,0
2018-04-19,1.42061,1.42461,1.4068,1.40803,0
2018-04-20,1.40801,1.40883,1.3992,1.39968,0
2018-04-23,1.40046,1.40311,1.3924,1.39384,0
2018-04-24,1.39389,1.39872,1.3916,1.39801,0
2018-04-25,1.39804,1.39971,1.39199,1.3931,0
2018-04-26,1.39332,1.3998,1.3894,1.39146,0
2018-04-27,1.3914,1.39347,1.3746,1.3774,0
2018-04-30,1.37749,1.37924,1.3711,1.37679,0
2018-05-01,1.37684,1.37728,1.3587,1.36091,0
2018-05-02,1.36091,1.36659,1.3553,1.35728,0
2018-05-03,1.35737,1.36297,1.3536,1.35704,0
2018-05-04,1.35701,1.3586,1.3485,1.3526,0
2018-05-07,1.35364,1.35755,1.3514,1.35588,0
2018-05-08,1.35587,1.35929,1.3483,1.3545,0
2018-05-09,1.35453,1.36072,1.3497,1.35487,0
2018-05-10,1.3548,1.36178,1.3459,1.3518,0
2018-05-11,1.35187,1.35958,1.35,1.354,0
2018-05-14,1.35467,1.36082,1.35418,1.35594,0
2018-05-15,1.35594,1.3572,1.345,1.34949,0
2018-05-16,1.34952,1.35272,1.3454,1.35255,0
2018-05-17,1.35255,1.35694,1.3472,1.35151,0
2018-05-18,1.35166,1.3528,1.3453,1.34662,0
2018-05-21,1.34754,1.34787,1.3389,1.34321,0
2018-05-22,1.34329,1.34917,1.3411,1.34336,0
2018-05-23,1.34336,1.34423,1.3304,1.33549,0
2018-05-24,1.33545,1.34217,1.3348,1.33841,0
2018-05-25,1.33851,1.33852,1.32918,1.3307,0
2018-05-28,1.33098,1.33411,1.3294,1.33113,0
2018-05-29,1.33116,1.33254,1.3204,1.32555,0
2018-05-30,1.32555,1.33072,1.324,1.32841,0
2018-05-31,1.32841,1.33482,1.32759,1.32989,0
2018-06-01,1.32992,1.3362,1.3252,1.3346,0
2018-06-04,1.33509,1.33986,1.3293,1.33142,0
2018-06-05,1.33142,1.34088,1.33,1.34016,0
2018-06-06,1.34015,1.34432,1.3396,1.34188,0
2018-06-07,1.34188,1.34726,1.33705,1.34211,0
2018-06-08,1.34217,1.34392,1.3353,1.34015,0
2018-06-11,1.34051,1.34413,1.3343,1.33775,0
2018-06-12,1.33775,1.34247,1.334,1.33688,0
2018-06-13,1.33702,1.33894,1.3306,1.33777,0
2018-06-14,1.33791,1.34467,1.32542,1.32702,0
2018-06-15,1.32707,1.32983,1.3209,1.32748,0
2018-06-18,1.32712,1.32763,1.3224,1.3245,0
2018-06-19,1.32452,1.32729,1.3149,1.31711,0
2018-06-20,1.31717,1.32173,1.31458,1.31723,0
2018-06-21,1.3172,1.327,1.3101,1.32459,0
2018-06-22,1.32458,1.33151,1.3243,1.3263,0
2018-06-25,1.32686,1.32909,1.3219,1.32813,0
2018-06-26,1.32818,1.3292,1.3191,1.32231,0
2018-06-27,1.32233,1.32338,1.3105,1.31195,0
2018-06-28,1.31187,1.31209,1.30489,1.3077,0
2018-06-29,1.30771,1.32139,1.3067,1.32071,0
2018-07-02,1.32037,1.32087,1.3094,1.31411,0
2018-07-03,1.31414,1.3207,1.3113,1.3191,0
2018-07-04,1.31917,1.32497,1.3169,1.3228,0
2018-07-05,1.32289,1.32748,1.3202,1.32205,0
2018-07-06,1.32205,1.32902,1.3201,1.3285,0
2018-07-09,1.32999,1.33628,1.31887,1.32502,0
2018-07-10,1.32502,1.33013,1.3222,1.32597,0
2018-07-11,1.32595,1.32853,1.3198,1.32059,0
2018-07-12,1.32062,1.32449,1.3177,1.3186,0
2018-07-13,1.31867,1.32389,1.3101,1.3232,0
2018-07-16,1.32301,1.32929,1.32159,1.3236,0
2018-07-17,1.32368,1.32688,1.30682,1.3111,0
2018-07-18,1.31115,1.3117,1.3009,1.30735,0
2018-07-19,1.30737,1.30833,1.2956,1.30143,0
2018-07-20,1.30142,1.31403,1.2993,1.31319,0
2018-07-23,1.31395,1.31583,1.3081,1.31022,0
2018-07-24,1.31015,1.31595,1.307,1.31434,0
2018-07-25,1.31434,1.32009,1.3131,1.31922,0
2018-07-26,1.31928,1.32132,1.3101,1.31066,0
2018-07-27,1.31066,1.31309,1.3081,1.30977,0
2018-07-30,1.31099,1.31521,1.3095,1.31345,0
2018-07-31,1.31358,1.31729,1.3089,1.31159,0
2018-08-01,1.31163,1.31445,1.3094,1.3126,0
2018-08-02,1.3126,1.31287,1.30108,1.30176,0
2018-08-03,1.30169,1.30433,1.2974,1.29966,0
2018-08-06,1.30003,1.3006,1.2918,1.2943,0
2018-08-07,1.29431,1.29736,1.2922,1.29422,0
2018-08-08,1.29422,1.29599,1.2852,1.28834,0
2018-08-09,1.28831,1.29117,1.2817,1.28198,0
2018-08-10,1.28201,1.28369,1.27219,1.27653,0
2018-08-13,1.27665,1.27913,1.2729,1.27627,0
2018-08-14,1.2761,1.28274,1.2703,1.27225,0
2018-08-15,1.27225,1.27354,1.26606,1.26963,0
2018-08-16,1.26963,1.27543,1.2684,1.27137,0
2018-08-17,1.27136,1.2754,1.2696,1.2754,0
2018-08-20,1.27462,1.28013,1.2727,1.28011,0
2018-08-21,1.28014,1.29247,1.2793,1.29065,0
2018-08-22,1.29065,1.29365,1.2867,1.29151,0
2018-08-23,1.2915,1.29166,1.2801,1.28093,0
2018-08-24,1.28101,1.2881,1.2797,1.28392,0
2018-08-27,1.28506,1.29012,1.2827,1.28953,0
2018-08-28,1.28953,1.29319,1.2859,1.28702,0
2018-08-29,1.28699,1.30332,1.2844,1.30238,0
2018-08-30,1.30238,1.30433,1.2984,1.30081,0
2018-08-31,1.30087,1.30288,1.2943,1.2956,0
2018-09-03,1.2925,1.29336,1.2853,1.28726,0
2018-09-04,1.28736,1.28738,1.2809,1.28568,0
2018-09-05,1.28568,1.29829,1.2784,1.29096,0
2018-09-06,1.29095,1.29623,1.2894,1.29279,0
2018-09-07,1.29278,1.30283,1.2907,1.29185,0
2018-09-10,1.29252,1.30518,1.2895,1.30256,0
2018-09-11,1.30261,1.30873,1.29621,1.30198,0
2018-09-12,1.30196,1.30821,1.29787,1.30467,0
2018-09-13,1.3047,1.31239,1.3025,1.3109,0
2018-09-14,1.31094,1.31437,1.3055,1.30664,0
2018-09-17,1.30762,1.3165,1.3068,1.31494,0
2018-09-18,1.31498,1.31754,1.31179,1.3164,0
2018-09-19,1.31645,1.32151,1.30968,1.31382,0
2018-09-20,1.31379,1.32986,1.3135,1.32708,0
2018-09-21,1.32712,1.32767,1.3054,1.3067,0
2018-09-24,1.3077,1.31669,1.3061,1.31149,0
2018-09-25,1.3115,1.31938,1.3094,1.3178,0
2018-09-26,1.31773,1.32176,1.31369,1.3172,0
2018-09-27,1.31721,1.3178,1.3071,1.30751,0
2018-09-28,1.30748,1.30904,1.2999,1.3026,0
2018-10-01,1.30313,1.31154,1.30108,1.30415,0
2018-10-02,1.30422,1.30486,1.2939,1.29813,0
2018-10-03,1.29813,1.30231,1.2923,1.2945,0
2018-10-04,1.29462,1.30415,1.2921,1.30228,0
